country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","31-03-2025 00:00:00",25.425602,81.917152,OZONE,4,81,39
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","31-03-2025 00:00:00",28.849399,78.742362,OZONE,19,39,23
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","31-03-2025 00:00:00",22.7605581,88.3617589,NH3,6,8,7
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","31-03-2025 00:00:00",22.7605581,88.3617589,CO,60,75,68
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","31-03-2025 00:00:00",22.7605581,88.3617589,OZONE,10,84,28
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","31-03-2025 00:00:00",23.567923,87.306843,PM2.5,55,322,158
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","31-03-2025 00:00:00",23.567923,87.306843,NH3,1,3,2
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","31-03-2025 00:00:00",23.5087640,87.3544400,PM10,78,300,166
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","31-03-2025 00:00:00",23.5087640,87.3544400,OZONE,6,133,45
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","31-03-2025 00:00:00",22.06047,88.109737,NO2,11,27,15
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","31-03-2025 00:00:00",22.06047,88.109737,SO2,6,27,14
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","31-03-2025 00:00:00",22.629801,88.352017,PM10,94,118,106
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","31-03-2025 00:00:00",22.629801,88.352017,CO,2,12,7
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","31-03-2025 00:00:00",22.554954,88.292568,OZONE,7,64,30
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","31-03-2025 00:00:00",22.6025571,88.3105664,PM2.5,7,110,58
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","31-03-2025 00:00:00",22.6025571,88.3105664,SO2,1,13,5
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-03-2025 00:00:00",22.611968,88.347422,NO2,51,136,83
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-03-2025 00:00:00",22.611968,88.347422,OZONE,8,13,9
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","31-03-2025 00:00:00",22.58157048,88.41002457,PM2.5,44,75,64
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","31-03-2025 00:00:00",22.58157048,88.41002457,PM10,49,81,65
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","31-03-2025 00:00:00",22.58157048,88.41002457,SO2,4,11,7
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","31-03-2025 00:00:00",22.5448082,88.3403691,PM2.5,81,142,103
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","31-03-2025 00:00:00",26.6879226,88.4152495,PM2.5,165,272,213
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","31-03-2025 00:00:00",26.6879226,88.4152495,NO2,17,24,20
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","31-03-2025 00:00:00",26.6879226,88.4152495,NH3,12,14,13
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","31-03-2025 00:00:00",26.6879226,88.4152495,CO,31,70,42
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-03-2025 00:00:00",16.554731,80.649110,OZONE,35,62,38
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","31-03-2025 00:00:00",17.72,83.3,NH3,2,4,2
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","31-03-2025 00:00:00",17.72,83.3,SO2,4,12,8
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","31-03-2025 00:00:00",27.103358,93.679645,CO,22,60,38
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","31-03-2025 00:00:00",26.071318,91.87488,PM2.5,60,426,226
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","31-03-2025 00:00:00",16.9872867,81.7363176,SO2,10,14,12
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","31-03-2025 00:00:00",16.9872867,81.7363176,CO,4,79,25
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","31-03-2025 00:00:00",13.67,79.35,PM2.5,61,129,88
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","31-03-2025 00:00:00",13.67,79.35,SO2,1,32,15
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","31-03-2025 00:00:00",13.67,79.35,OZONE,38,97,66
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","31-03-2025 00:00:00",16.5150833,80.5181667,OZONE,25,64,42
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","31-03-2025 00:00:00",14.675886,77.593027,NO2,24,55,34
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","31-03-2025 00:00:00",14.675886,77.593027,CO,9,20,18
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","31-03-2025 00:00:00",13.204880,79.097889,CO,13,38,20
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","31-03-2025 00:00:00",13.204880,79.097889,OZONE,21,39,29
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","31-03-2025 00:00:00",16.536107,80.594233,SO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","31-03-2025 00:00:00",16.536107,80.594233,CO,12,12,12
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","31-03-2025 00:00:00",16.509717,80.612222,NH3,3,5,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-03-2025 00:00:00",16.554731,80.649110,PM2.5,42,69,56
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-03-2025 00:00:00",26.10887,91.589544,PM2.5,107,339,216
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-03-2025 00:00:00",26.10887,91.589544,NO2,16,22,20
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","31-03-2025 00:00:00",26.187500,91.744194,PM2.5,34,306,188
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","31-03-2025 00:00:00",26.987634,94.636574,NO2,47,71,61
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-03-2025 00:00:00",26.146529,87.454184,NH3,11,14,13
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-03-2025 00:00:00",26.146529,87.454184,CO,31,81,58
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","31-03-2025 00:00:00",26.181742,91.78063,PM10,106,460,197
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","31-03-2025 00:00:00",26.349082,92.68449,PM2.5,48,173,97
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","31-03-2025 00:00:00",14.465052,78.824187,NO2,15,62,25
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","31-03-2025 00:00:00",14.465052,78.824187,CO,32,37,34
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","31-03-2025 00:00:00",14.465052,78.824187,OZONE,9,9,9
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","31-03-2025 00:00:00",26.349082,92.68449,CO,36,82,58
India,Assam,Silchar,"Tarapur, Silchar - PCBA","31-03-2025 00:00:00",24.82827,92.79525,PM2.5,29,53,40
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","31-03-2025 00:00:00",16.5150833,80.5181667,NO2,18,32,22
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","31-03-2025 00:00:00",16.5150833,80.5181667,SO2,1,10,5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","31-03-2025 00:00:00",25.5626095,84.663264,PM2.5,13,52,25
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","31-03-2025 00:00:00",25.5626095,84.663264,PM10,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","31-03-2025 00:00:00",25.5626095,84.663264,SO2,8,10,9
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","31-03-2025 00:00:00",24.75746,84.366208,NO2,2,2,2
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","31-03-2025 00:00:00",24.75746,84.366208,OZONE,14,113,53
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","31-03-2025 00:00:00",27.308328,84.531742,NO2,5,14,9
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","31-03-2025 00:00:00",27.308328,84.531742,SO2,6,7,7
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","31-03-2025 00:00:00",26.63086,84.90051,CO,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","31-03-2025 00:00:00",25.376776,86.471523,NO2,44,46,45
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","31-03-2025 00:00:00",24.792403,84.992416,SO2,13,18,16
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","31-03-2025 00:00:00",24.762518,84.982348,NH3,3,4,3
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-03-2025 00:00:00",25.697189,85.245900,PM2.5,90,288,142
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-03-2025 00:00:00",25.697189,85.245900,NO2,24,69,38
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-03-2025 00:00:00",25.697189,85.245900,CO,19,64,35
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","31-03-2025 00:00:00",25.560083,87.553265,PM10,17,134,49
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","31-03-2025 00:00:00",25.560083,87.553265,NO2,12,15,14
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","31-03-2025 00:00:00",26.11442,85.39813,SO2,5,16,7
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","31-03-2025 00:00:00",26.1403345,85.3650192,PM2.5,12,332,67
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","31-03-2025 00:00:00",26.1403345,85.3650192,PM10,12,111,48
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","31-03-2025 00:00:00",25.7808257,84.7446768,NO2,4,42,17
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","31-03-2025 00:00:00",24.7955,84.9994,OZONE,19,21,20
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","31-03-2025 00:00:00",25.265194,87.012947,SO2,11,102,51
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","31-03-2025 00:00:00",25.204762,85.514960,NO2,9,10,9
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","31-03-2025 00:00:00",25.251013,86.989001,PM10,38,84,53
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","31-03-2025 00:00:00",25.251013,86.989001,SO2,32,68,48
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","31-03-2025 00:00:00",25.592539,85.227158,SO2,6,11,7
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","31-03-2025 00:00:00",25.592539,85.227158,OZONE,14,39,19
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","31-03-2025 00:00:00",25.610369,85.132568,SO2,9,14,11
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","31-03-2025 00:00:00",25.610369,85.132568,CO,34,48,38
India,Bihar,Patna,"Muradpur, Patna - BSPCB","31-03-2025 00:00:00",25.619651,85.147382,PM2.5,59,308,120
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","31-03-2025 00:00:00",25.03280,85.41948,NH3,1,3,2
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","31-03-2025 00:00:00",25.859655,85.77944,NH3,2,2,2
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","31-03-2025 00:00:00",24.952822,84.002396,NO2,2,3,2
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","31-03-2025 00:00:00",25.599486,85.113666,SO2,NA,NA,NA
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","31-03-2025 00:00:00",25.599486,85.113666,CO,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","31-03-2025 00:00:00",25.366336,87.117468,NO2,15,245,42
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","31-03-2025 00:00:00",25.366336,87.117468,OZONE,19,29,21
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","31-03-2025 00:00:00",25.03280,85.41948,PM10,NA,NA,NA
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","31-03-2025 00:00:00",21.185571,81.343175,NH3,2,2,2
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","31-03-2025 00:00:00",26.1209,85.3647,CO,10,31,11
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","31-03-2025 00:00:00",25.586562,85.043586,CO,26,122,83
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","31-03-2025 00:00:00",26.2271665,84.3570427,CO,60,108,97
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","31-03-2025 00:00:00",30.735567,76.775714,OZONE,NA,NA,NA
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","31-03-2025 00:00:00",21.371751,81.664929,PM2.5,88,303,210
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","31-03-2025 00:00:00",21.371751,81.664929,PM10,95,155,126
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","31-03-2025 00:00:00",21.371751,81.664929,SO2,9,30,16
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","31-03-2025 00:00:00",21.371751,81.664929,OZONE,5,42,17
India,Delhi,Delhi,"Alipur, Delhi - DPCC","31-03-2025 00:00:00",28.815329,77.153010,PM2.5,15,319,91
India,Delhi,Delhi,"Alipur, Delhi - DPCC","31-03-2025 00:00:00",28.815329,77.153010,SO2,15,47,25
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","31-03-2025 00:00:00",28.647622,77.3158090,PM2.5,18,270,92
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","31-03-2025 00:00:00",28.647622,77.3158090,NO2,30,97,63
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","31-03-2025 00:00:00",28.647622,77.3158090,CO,64,116,99
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","31-03-2025 00:00:00",28.695381,77.181665,PM2.5,23,217,102
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","31-03-2025 00:00:00",21.224231,81.408350,PM2.5,41,92,64
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","31-03-2025 00:00:00",21.224231,81.408350,PM10,49,117,82
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","31-03-2025 00:00:00",21.224231,81.408350,NO2,15,67,37
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","31-03-2025 00:00:00",21.224231,81.408350,NH3,3,4,4
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","31-03-2025 00:00:00",21.224231,81.408350,SO2,12,113,43
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","31-03-2025 00:00:00",21.224231,81.408350,OZONE,18,29,23
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","31-03-2025 00:00:00",22.08815,82.13737,PM2.5,50,136,80
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","31-03-2025 00:00:00",28.4706914,77.1099364,NO2,10,93,31
India,Delhi,Delhi,"Bawana, Delhi - DPCC","31-03-2025 00:00:00",28.776200,77.051074,PM10,92,222,143
India,Delhi,Delhi,"Bawana, Delhi - DPCC","31-03-2025 00:00:00",28.776200,77.051074,CO,16,46,30
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","31-03-2025 00:00:00",28.7256504,77.2011573,PM2.5,6,213,88
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","31-03-2025 00:00:00",28.732820,77.170633,NO2,25,110,57
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","31-03-2025 00:00:00",28.732820,77.170633,SO2,10,53,24
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","31-03-2025 00:00:00",28.580280,77.233829,CO,4,82,32
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","31-03-2025 00:00:00",28.588333,77.221667,PM2.5,43,157,84
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","31-03-2025 00:00:00",28.5710274,77.0719006,PM10,85,199,135
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","31-03-2025 00:00:00",28.5627763,77.1180053,PM10,49,168,105
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","31-03-2025 00:00:00",28.5627763,77.1180053,NO2,59,113,84
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","31-03-2025 00:00:00",28.5627763,77.1180053,CO,18,40,28
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","31-03-2025 00:00:00",22.1910172,83.5197009,PM2.5,54,101,72
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","31-03-2025 00:00:00",22.1910172,83.5197009,NH3,1,3,1
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","31-03-2025 00:00:00",22.1910172,83.5197009,CO,12,94,53
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","31-03-2025 00:00:00",22.1910172,83.5197009,OZONE,13,24,19
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","31-03-2025 00:00:00",22.348441,82.549611,OZONE,35,36,36
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","31-03-2025 00:00:00",22.126650,83.483212,NO2,35,61,43
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","31-03-2025 00:00:00",22.126650,83.483212,OZONE,8,8,8
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","31-03-2025 00:00:00",22.08815,82.13737,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","31-03-2025 00:00:00",22.368195,82.746431,NH3,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","31-03-2025 00:00:00",22.368195,82.746431,CO,38,52,38
India,Delhi,Delhi,"DTU, Delhi - CPCB","31-03-2025 00:00:00",28.7500499,77.1112615,NH3,11,13,12
India,Delhi,Delhi,"DTU, Delhi - CPCB","31-03-2025 00:00:00",28.7500499,77.1112615,OZONE,32,37,34
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","31-03-2025 00:00:00",28.6573814,77.1585447,CO,NA,NA,NA
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","31-03-2025 00:00:00",28.530785,77.271255,OZONE,9,202,87
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","31-03-2025 00:00:00",28.623763,77.287209,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","31-03-2025 00:00:00",28.623763,77.287209,PM10,NA,NA,NA
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","31-03-2025 00:00:00",28.623763,77.287209,NO2,NA,NA,NA
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","31-03-2025 00:00:00",28.623763,77.287209,SO2,NA,NA,NA
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","31-03-2025 00:00:00",28.623763,77.287209,OZONE,7,177,83
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","31-03-2025 00:00:00",28.674045,77.131023,NH3,5,7,6
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","31-03-2025 00:00:00",28.636429,77.201067,PM2.5,12,98,61
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","31-03-2025 00:00:00",28.636429,77.201067,SO2,1,19,8
India,Delhi,Delhi,"Mundka, Delhi - DPCC","31-03-2025 00:00:00",28.684678,77.076574,PM10,111,296,182
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","31-03-2025 00:00:00",28.60909,77.0325413,NH3,8,9,8
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","31-03-2025 00:00:00",28.60909,77.0325413,SO2,4,14,10
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","31-03-2025 00:00:00",28.60909,77.0325413,CO,14,85,44
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","31-03-2025 00:00:00",28.563262,77.186937,CO,12,110,53
India,Delhi,Delhi,"Rohini, Delhi - DPCC","31-03-2025 00:00:00",28.732528,77.119920,NH3,4,10,7
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","31-03-2025 00:00:00",28.6514781,77.1473105,NH3,8,8,8
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","31-03-2025 00:00:00",28.5504249,77.2159377,NO2,43,44,44
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","31-03-2025 00:00:00",28.5504249,77.2159377,NH3,10,19,12
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","31-03-2025 00:00:00",28.531346,77.190156,NH3,4,5,4
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","31-03-2025 00:00:00",28.531346,77.190156,SO2,21,46,26
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","31-03-2025 00:00:00",28.531346,77.190156,OZONE,19,177,101
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","31-03-2025 00:00:00",28.672342,77.315260,PM10,92,156,121
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","31-03-2025 00:00:00",28.672342,77.315260,SO2,9,24,16
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","31-03-2025 00:00:00",28.672342,77.315260,OZONE,38,142,85
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","31-03-2025 00:00:00",28.699793,77.165453,NH3,5,9,7
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","31-03-2025 00:00:00",28.699793,77.165453,CO,57,105,81
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","31-03-2025 00:00:00",23.107969,72.574648,NO2,25,51,35
India,Delhi,Delhi,"Pusa, Delhi - DPCC","31-03-2025 00:00:00",28.639652,77.146275,NH3,2,11,8
India,Delhi,Delhi,"Pusa, Delhi - IMD","31-03-2025 00:00:00",28.636110,77.173332,PM10,57,114,91
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","31-03-2025 00:00:00",28.563262,77.186937,PM2.5,27,270,86
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","31-03-2025 00:00:00",28.570173,76.933762,PM10,48,282,135
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","31-03-2025 00:00:00",28.570173,76.933762,SO2,9,26,16
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","31-03-2025 00:00:00",28.567890,77.250515,PM10,179,179,179
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","31-03-2025 00:00:00",28.710508,77.249485,OZONE,29,94,56
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","31-03-2025 00:00:00",28.531346,77.190156,PM2.5,25,238,70
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","31-03-2025 00:00:00",28.710508,77.249485,NH3,4,6,5
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","31-03-2025 00:00:00",28.593883,76.270653,NH3,6,8,7
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","31-03-2025 00:00:00",28.593883,76.270653,SO2,4,5,4
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","31-03-2025 00:00:00",28.39072,77.30059,NH3,8,9,9
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","31-03-2025 00:00:00",21.613267,73.010555,NH3,5,5,5
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","31-03-2025 00:00:00",23.221714,72.654328,PM2.5,18,47,34
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","31-03-2025 00:00:00",23.221714,72.654328,NH3,5,6,5
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","31-03-2025 00:00:00",23.043070,72.562968,NO2,11,88,34
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","31-03-2025 00:00:00",21.613267,73.010555,PM10,57,101,84
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","31-03-2025 00:00:00",22.410802,73.097923,NO2,6,62,21
India,Gujarat,Surat,"Science Center, Surat - SMC","31-03-2025 00:00:00",21.170046,72.795405,PM2.5,13,123,53
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","31-03-2025 00:00:00",22.969611,72.643500,PM2.5,32,166,69
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","31-03-2025 00:00:00",22.969611,72.643500,NO2,22,88,49
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","31-03-2025 00:00:00",22.969611,72.643500,NH3,1,11,4
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","31-03-2025 00:00:00",23.016834,72.625775,PM2.5,8,199,56
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","31-03-2025 00:00:00",23.016834,72.625775,NH3,5,13,7
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","31-03-2025 00:00:00",23.002657,72.591912,PM2.5,12,67,41
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","31-03-2025 00:00:00",23.020509,72.579261,CO,27,133,65
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","31-03-2025 00:00:00",28.4227,77.0667,PM2.5,4,385,94
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","31-03-2025 00:00:00",28.4275,77.1465,OZONE,21,42,42
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","31-03-2025 00:00:00",28.3153,76.9143,PM2.5,25,45,33
